formula,main_element,PROPERTY: Trg,Logans_data,Glass forming ability
Zr50Cu43Ag7,Zr,0,1,1
Zr50Cu40Ag10,Zr,0,1,1
Zr50Cu38Ag12,Zr,0,1,1
(Fe0.75B0.2Si0.05)96Nb4,Fe,0,1,1
((Fe0.9Co0.1)0.75B0.2Si0.05)96Nb4,Fe,0,1,1
((Fe0.8Co0.2)0.75B0.2Si0.05)96Nb4,Fe,0,1,1
((Fe0.7Co0.3)0.75B0.2Si0.05)96Nb4,Fe,0,1,1
((Fe0.6Co0.4)0.75B0.2Si0.05)96Nb4,Fe,0,1,1
((Fe0.5Co0.5)0.75B0.2Si0.05)96Nb4,Fe,0,1,1
Fe48Cr15Mo14C15B6Y2,Fe,0,1,1
Fe45Co3Cr15Mo14C15B6Y2,Fe,0,1,1
Fe43Co5Cr15Mo14C15B6Y2,Fe,0,1,1
Fe39Co9Cr15Mo14C15B6Y2,Fe,0,1,1
Fe41Co7Cr15Mo14C15B6Y2,Fe,0,1,1
Fe61B15Mo7Zr8Co7Y2,Fe,0,1,1
Fe61B15Mo7Zr8Co6Y2Al1,Fe,0,1,1
Fe61B15Mo7Zr8Co5Y2Cr2,Fe,0,1,1
Fe56Mn5Cr7Mo12Er2C12B6,Fe,0,1,1
Fe63C15Mo14Er2B6,Fe,0,1,1
Fe58Cr5Mo14Er2C15B6,Fe,0,1,1
Fe48Cr15Mo14Er2C15B6,Fe,0,1,1
Fe68.3C6.9Si2.5B6.7P8.8Cr2.2Mo2.5Al2.1,Fe,0,1,1
Fe72Nb4B20Si4,Fe,0,1,1
(Fe72Nb4B20Si4)99Y1,Fe,0,1,1
(Fe72Nb4B20Si4)98Y2,Fe,0,1,1
(Fe72Nb4B20Si4)97Y3,Fe,0,1,1
(Fe72Nb4B20Si4)96Y4,Fe,0,1,1
Fe74Nb6Y3B17,Fe,0,1,1
(((Fe0.6Co0.4)0.75B0.2Si0.05)0.96Nb0.04)100,Fe,0,1,1
(((Fe0.6Co0.4)0.75B0.2Si0.05)0.96Nb0.04)99Cr1,Fe,0,1,1
(((Fe0.6Co0.4)0.75B0.2Si0.05)0.96Nb0.04)98Cr2,Fe,0,1,1
(((Fe0.6Co0.4)0.75B0.2Si0.05)0.96Nb0.04)97Cr3,Fe,0,1,1
(((Fe0.6Co0.4)0.75B0.2Si0.05)0.96Nb0.04)96Cr4,Fe,0,1,1
Fe76Si9B10P5,Fe,0,1,1
Fe27Co40Zr3Ti3Mo1.5Si1.5B24,Co,0,1,1
(Fe81.5Si3.8C14Tm0.7)92.37P7.63,Fe,0,1,1
(Fe81.5Si3.8C14Tm0.7)90.9P9.1,Fe,0,1,1
Fe65.5Cr4Mo4Ga4P12C5B5.5,Fe,0,1,1
Fe76Mo4(P0.45C0.2B0.2Si0.15)20,Fe,0,1,1
Fe66Co10Mo4(P0.45C0.2B0.2Si0.15)20,Fe,0,1,1
Fe56Co20Mo4(P0.45C0.2B0.2Si0.15)20,Fe,0,1,1
Fe46Co30Mo4(P0.45C0.2B0.2Si0.15)20,Fe,0,1,1
Fe72Y6B22,Fe,0,1,1
Fe71Ni1Y6B22,Fe,0,1,1
Fe70Ni2Y6B22,Fe,0,1,1
Fe69Ni3Y6B22,Fe,0,1,1
Fe68Ni4Y6B22,Fe,0,1,1
Fe67Ni5Y6B22,Fe,0,1,1
Fe70Co2Y6B22,Fe,0,1,1
Fe68Co4Y6B22,Fe,0,1,1
Fe66Co6Y6B22,Fe,0,1,1
Fe64Co8Y6B22,Fe,0,1,1
Fe62Co10Y6B22,Fe,0,1,1
Fe60Co12Y6B22,Fe,0,1,1
Fe58Co14Y6B22,Fe,0,1,1
Fe56Co16Y6B22,Fe,0,1,1
Fe71Mo1Y6B22,Fe,0,1,1
Fe70Mo2Y6B22,Fe,0,1,1
Fe69Mo3Y6B22,Fe,0,1,1
Fe68Mo4Y6B22,Fe,0,1,1
Fe67Mo5Y6B22,Fe,0,1,1
Fe76Mo2Ga2P10C4B4Si2,Fe,0,1,1
Fe74Mo4Ga2P10C4B4Si2,Fe,0,1,1
Fe75Mo2Ga3P10C4B4Si2,Fe,0,1,1
Fe73Mo4Ga3P10C4B4Si2,Fe,0,1,1
Fe79P10C4B4Si3,Fe,0,1,1
Fe78Mo1P10C4B4Si3,Fe,0,1,1
Fe77Mo2P10C4B4Si3,Fe,0,1,1
Fe76Mo3P10C4B4Si3,Fe,0,1,1
Fe75Mo4P10C4B4Si3,Fe,0,1,1
Fe74Mo5P10C4B4Si3,Fe,0,1,1
(Fe0.75B0.15Si0.10)99Zr1,Fe,0,1,1
(Fe0.75B0.15Si0.10)99Nb1,Fe,0,1,1
(Fe0.75B0.15Si0.10)98Nb2,Fe,0,1,1
(Fe0.75B0.15Si0.10)96Nb4,Fe,0,1,1
Ni60Nb30Ta10,Ni,0,1,1
Ni61Zr28Nb7Al4,Ni,0,1,1
Ni61Zr22Nb7Al4Ta6,Ni,0,1,1
Ni59Zr20Ti16Si5,Ni,0,1,1
Ni59Zr20Ti16Sn5,Ni,0,1,1
Ni59Zr20Ti16Si2Sn3,Ni,0,1,1
Ni42Ti20Zr25Al8Cu5,Ni,0,1,1
Ni42Ti20Zr22.5Al8Cu5Si2.5,Ni,0,1,1
Ni42Ti20Zr21.5Al8Cu5Si3.5,Ni,0,1,1
Ni42Ti20Zr20.5Al8Cu5Si4.5,Ni,0,1,1
Ni42Ti19Zr22.5Al8Cu5Si3.5,Ni,0,1,1
Ni60Nb40,Ni,0,1,1
Ni60Nb35Zr5,Ni,0,1,1
Ni60Nb30Zr10,Ni,0,1,1
Ni60Nb25Zr15,Ni,0,1,1
Ni60Nb20Zr20,Ni,0,1,1
Ni60Zr20Ti2.5Nb12.5Al5,Ni,0,1,1
Ni60Zr20Ti5Nb10Al5,Ni,0,1,1
Ni60Zr20Ti7.5Nb7.5Al5,Ni,0,1,1
(Ni0.75B0.2Si0.05)96Nb4,Ni,0,1,1
((Ni0.9Fe0.1)0.75B0.2Si0.05)96Nb4,Ni,0,1,1
((Ni0.8Fe0.2)0.75B0.2Si0.05)96Nb4,Ni,0,1,1
((Ni0.7Fe0.3)0.75B0.2Si0.05)96Nb4,Ni,0,1,1
((Ni0.6Fe0.4)0.75B0.2Si0.05)96Nb4,Ni,0,1,1
Cu54.5Mg27.3Ca18.2,Cu,0,1,1
Cu54.5Mg18.2Ca27.3,Cu,0,1,1
Cu54.5Mg9.1Ca36.4,Cu,0,1,0
Cu50Mg22.7Ca27.3,Cu,0,1,1
Cu50Mg18.2Ca31.8,Cu,0,1,1
Cu45.5Mg45.5Ca9.0,Cu,0,1,0
Cu45.5Mg36.4Ca18.1,Cu,0,1,1
Cu45.5Mg31.8Ca22.7,Cu,0,1,1
Cu45.5Mg27.3Ca27.2,Cu,0,1,1
Cu45.5Mg22.7Ca31.8,Cu,0,1,1
Cu45.5Mg18.1Ca36.4,Cu,0,1,1
Cu45.5Mg9.0Ca45.5,Cu,0,1,1
Cu40.9Mg40.9Ca18.2,Cu,0,1,0
Cu40.9Mg36.4Ca22.7,Cu,0,1,1
Cu40.9Mg31.8Ca27.3,Cu,0,1,1
Cu40.9Mg27.3Ca31.8,Cu,0,1,1
Cu40.9Mg22.7Ca36.4,Cu,0,1,1
Cu40.9Mg18.2Ca40.9,Cu,0,1,1
Cu36.4Mg36.4Ca27.2,Cu,0,1,1
Cu36.4Mg31.8Ca31.8,Cu,0,1,1
Cu36.4Mg27.2Ca36.4,Cu,0,1,1
Cu33.3Mg33.3Ca33.3,Cu,0,1,1
Fe72Y6B22,Fe,0,1,1
Fe71Ni1Y6B22,Fe,0,1,1
Fe70Ni2Y6B22,Fe,0,1,1
Fe69Ni3Y6B22,Fe,0,1,1
Fe68Ni4Y6B22,Fe,0,1,1
Fe67Ni5Y6B22,Fe,0,1,1
Fe70Co2Y6B22,Fe,0,1,1
Fe68Co4Y6B22,Fe,0,1,1
Fe66Co6Y6B22,Fe,0,1,1
Fe64Co8Y6B22,Fe,0,1,1
Fe62Co10Y6B22,Fe,0,1,1
Fe60Co12Y6B22,Fe,0,1,1
Fe58Co14Y6B22,Fe,0,1,1
Fe56Co16Y6B22,Fe,0,1,1
Zr41Ti14Cu12.5Ni10Be22.5,Zr,0,1,1
Zr46.75Ti8.25Cu7.5Ni10Be27.5,Zr,0,1,1
Zr45.4Ti9.6Cu10.15Ni8.6Be26.25,Zr,0,1,1
Zr52.5Al10,Zr,0,1,1
Zr50Al10,Zr,0,1,1
Zr55Al10,Zr,0,1,1
Zr60Al10,Zr,0,1,1
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)98Al2,Zr,0,1,1
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)95Al5,Zr,0,1,1
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)92Al8,Zr,0,1,1
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)90Al10,Zr,0,1,1
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)88Al12,Zr,0,1,1
(Zr46.75Ti8.25Cu7.5Ni10Be27.5)85Al15,Zr,0,1,1
Zr41Ti14Cu12.5Ni9Be22.5C1,Zr,0,1,1
Zr34Ti15Cu10Ni11Be28Y2,Zr,0,1,1
Zr41Ti14Cu12.5Ni8Be22.5Fe2,Zr,0,1,1
Zr41Ti14Cu12.5Ni5Be22.5Fe5,Zr,0,1,1
Zr41Ti14Cu12.5Ni2Be22.5Fe8,Zr,0,1,1
Zr41Ti14Cu12.5Be22.5Fe10,Zr,0,1,1
Zr36Ti14Cu12.5,Zr,0,1,1
Zr53Ti5Cu20Ni12Al10,Zr,0,1,1
(Zr58.9Ti5.6Cu22.2Ni13.3)88Al12,Zr,0,1,1
(Zr59Ti6Cu22Ni13)85.7,Zr,0,1,1
Zr53Ti5Cu20Ni12Al15,Zr,0,1,1
(Zr58.9Ti5.6Cu22.2Ni13.3)84Al16,Zr,0,1,1
Zr52.5Ti5Cu17.9Ni14.6Al10,Zr,0,1,1
Zr40Mg0.5Ti15Cu11Ni11Be21.5Y1,Zr,0,1,1
Zr48Nb8Cu14Ni12Be18,Zr,0,1,1
Zr45Nb10Cu13Ni10Be22,Zr,0,1,1
Zr45Nb8Cu13Ni4Be22Fe8,Zr,0,1,1
Zr48Nb8Cu12Be24Fe8,Zr,0,1,1
Zr57Nb5Cu15.4Ni12.6Al10,Zr,0,1,1
Zr60Nb3Cu14Ni13Al10,Zr,0,1,1
Zr55Nb9Cu15Ni11Al10,Zr,0,1,1
(Zr55Nb9Cu15Ni11Al10)99B1,Zr,0,1,1
Zr52.7Nb5Cu17.9Ni14.6Al10,Zr,0,1,1
(ZrNb)73.4(CuNiAl)26.6,Zr,0,1,1
(ZrNb)70.7(CuNiAl)29.3,Zr,0,1,1
Zr58Ni26.6Al15.4,Zr,0,1,1
Zr55.8Ni24.8Al19.4,Zr,0,1,1
Zr53Ni23.5Al23.5,Zr,0,1,1
Zr45.25Cu46.25Al7.5Sn1,Cu,0,1,1
(Zr55Al15Ni10Cu20)98Y2,Zr,0,1,1
(Zr55Al15Ni10Cu20)96Y4,Zr,0,1,1
Zr65Al10Ni10Cu15,Zr,0,1,1
Zr61.88Al10Ni10.12Cu18,Zr,0,1,1
Zr64.13Al10Ni10.12Cu15.75,Zr,0,1,1
Zr65.025Cu14.85Ni10.125Al10,Zr,0,1,1
Zr62.325Cu17.55,Zr,0,1,1
Zr61.88Al10Ni10.12Cu18,Zr,0,1,1
Zr62.325Cu17.55Ni10.125Al10,Zr,0,1,1
Zr61Cu18.3Ni12.8Al7.9,Zr,0,1,1
Zr61Cu17.8Ni12.8Al7.9Sn0.5,Zr,0,1,1
Zr61Cu17.3Ni12.8Al7.9Sn1,Zr,0,1,1
Zr61Cu16.8Ni12.8Al7.9Sn1.5,Zr,0,1,1
Zr61Cu16.3Ni12.8Al7.9Sn2,Zr,0,1,1
Zr61Cu15.8Ni12.8Al7.9Sn2.5,Zr,0,1,1
Zr60.525Cu19.35Ni10.125Al10,Zr,0,1,1
Zr62Al10,Zr,0,1,1
Zr35Ti30Cu7.5Be27.5,Zr,0,1,1
Zr33Ti30Cu7.5Be27.5Al2,Zr,0,1,1
Zr30Ti30Cu7.5Be27.5Al5,Zr,0,1,1
Zr25Ti30Cu7.5Be27.5Al10,Ti,0,1,1
Zr50Cu25Be25,Zr,0,1,1
Zr50Cu43Ag7,Zr,0,1,1
Zr35Ti30Cu8.25Be26.75,Zr,0,1,1
Pd39Ni10Cu30P21,Pd,0,1,1
Pd40Ni10Cu30P20,Pd,0,1,1
Pd80P20,Pd,0,1,1
Pd64Ni16P20,Pd,0,1,1
Pd40Ni40P20,Pd,0,1,1
Pd16Ni64P20,Ni,0,1,1
Pd64Fe16P20,Pd,0,1,1
Pd56Fe24P20,Pd,0,1,1
Pd81Si19,Pd,0,1,1
Pd77.5Si16.5Cu6,Pd,0,1,1
Pd79Ag3.5P6Si9.5Ge2,Pd,0,1,1
Pt60Ni15P25,Pt,0,1,1
Pt57.5Cu14.7Ni5.3P22.5,Pt,0,1,1
Pt74.7Cu1.5Ag0.3P18B4Si1.5,Pt,0,1,1
Au49Ag5.5Pd2.3Cu26.9Si16.3,Au,0,1,1
Cu50Zr50,Cu,0,1,1
(Cu50Zr50)96Al4,Cu,0,1,1
(Cu50Zr50)94.5Al5.5,Cu,0,1,1
(Cu50Zr50)94Al6,Cu,0,1,1
(Cu50Zr50)92Al8,Cu,0,1,1
(Cu50Zr50)90Al10,Cu,0,1,1
(Cu50Zr50)92Al7Gd1,Cu,0,1,1
Cu45Zr45Al7Gd3,Cu,0,1,1
Cu50Zr45Al5,Cu,0,1,1
Cu46Zr42Al7Y5,Cu,0,1,1
Cu46Zr44Al7Y3,Cu,0,1,1
(Cu46Zr42Al7Y5)96Cr4,Cu,0,1,1
(Cu46Zr42Al7Y5)96Sn4,Cu,0,1,1
Cu60Zr20Hf10Ti10,Cu,0,1,1
Cu60Zr29Ti10Sn1,Cu,0,1,1
Fe65.5Cr4Mo4Ga4P12C5B5.5,Fe,0,1,1
Fe48Cr15Mo14C15B6Er2,Fe,0,1,1
Fe60Cr10Mo9C13B6Er2,Fe,0,1,1
Fe64Cr10Mo9C15Er2,Fe,0,1,1
(Fe60Cr10Mo9C13B6Er2)95Ni5,Fe,0,1,1
(Fe60Cr10Mo9C13B6Er298),Er,0,1,1
(Fe60Cr10Mo9C13B6Er2)98Be2,Fe,0,1,1
(Fe60Cr10Mo9C13B6Er2)95Be5,Fe,0,1,1
(Fe60Cr10Mo9C13B6Er2)98Pb2,Fe,0,1,1
(Fe60Cr10Mo9C13B6Y2)98V2,Fe,0,1,1
Fe41Co7Cr15Mo14C15B6Y2,Fe,0,1,1
Fe68Cr3Mo10P6C10B3,Fe,0,1,1
Fe63Cr3Mo10P12C7B5,Fe,0,1,1
Fe70Mo5Ni5P12.5C5B2.5,Fe,0,1,1
Ni80P20,Ni,0,1,1
Co58Ta7B35,Co,0,1,1
Co56Ta9B35,Co,0,1,1
Ta42Ni36Co22,Ta,0,1,1
Ti40Zr25,Ti,0,1,1
Ti45Zr20Be35,Ti,0,1,1
Ti45Zr20Be30Cr5,Ti,0,1,1
Hf48Cu29.25Ni9.75Al13,Hf,0,1,1
Hf62Ni9.75Al13,Hf,0,1,1
Hf46Nb2Cu29.25Ni9.75Al13,Hf,0,1,1
Hf49Ta2Cu27.75Ni9.25Al12,Hf,0,1,1
Mg65Cu25Tb10,Mg,0,1,1
Mg60Cu25Gd15,Mg,0,1,1
Mg65Cu25Gd10,Mg,0,1,1
(Mg65Cu25Gd10)99Ti1,Mg,0,1,1
(Mg65Cu25Gd10)97Ti3,Mg,0,1,1
(Mg65Cu25Gd10)95Ti5,Mg,0,1,1
(Mg65Cu25Gd10)99Sn1,Mg,0,1,1
(Mg65Cu25Gd10)97Sn3,Mg,0,1,1
Mg58Cu27Y10Zn5,Mg,0,1,1
Mg60Cu25Gd10Zn5,Mg,0,1,1
Mg55Cu25Ag10Gd10,Mg,0,1,1
Mg58.5Cu30.5Y11,Mg,0,1,1
Mg57Cu31Y6.6Nd5.4,Mg,0,1,1
Mg57Cu34Nd9,Mg,0,1,1
Mg64Ni21Nd15,Mg,0,1,1
Ca50Mg20Cu30,Ca,0,1,1
Ca48Mg27Cu25,Ca,0,1,1
Ca65Mg8.54Li9.96Zn16.5,Ca,0,1,1
Ca65Mg8.31Li9.69Zn17,Ca,0,1,1
Ca55Mg25Cu20,Ca,0,1,1
(CaCu)75Mg25,Ca,0,1,1
(CaCu)70Mg30,Ca,0,1,1
Sr60Mg18Zn22,Sr,0,1,1
Sr60Li5Mg15Zn20,Sr,0,1,1
Sr50Mg20Zn20Cu10,Sr,0,1,1
Sr60Mg20Zn15Cu5,Sr,0,1,1
Sr40Yb20Mg20Zn15Cu5,Sr,0,1,1
Sr20Ca20Yb20Mg20Zn20,Sr,0,1,1
Zn40Mg11Ca31Yb18,Zn,0,1,1
Zn20Ca20Sr20Yb20Li11Mg9,Zn,0,1,1
Sc36Al24Co20Y20,Sc,0,1,1
Ce60Al15Ni15Cu10,Ce,0,1,1
Ce65Al10Ni10Cu10Nb5,Ce,0,1,1
Ce68Al10Cu20Nb2,Ce,0,1,1
Ce68Al10Cu20Co2,Ce,0,1,1
Ce68Al10Cu20Ni2,Ce,0,1,1
Ce68Al10Cu20Fe2,Ce,0,1,1
Ce70Al10Ni10Cu10,Ce,0,1,1
Ce70Al10Cu20,Ce,0,1,1
Ce60Al20Cu20,Ce,0,1,1
(Ce0.72Cu0.28)90Al10,Ce,0,1,1
(LaPrNd)67.5Al10Cu22.5,La,0,1,1
Ce69.8Al10Cu20Co0.2,Ce,0,1,1
Ce69.5Al10Cu20Co0.5,Ce,0,1,1
Ce69Al10Cu20Co1,Ce,0,1,1
(Ce0.72Cu0.28)85Al10Fe5,Ce,0,1,1
(Ce0.72Cu0.28)75Al10Fe15,Ce,0,1,1
Pr55Al25Co20,Pr,0,1,1
Nd60Al10Fe20Co10,Nd,0,1,1
Nd60Al10Ni10Cu20,Nd,0,1,1
Pr55Al12Fe30Cu3,Pr,0,1,1
Pr60Cu20,Pr,0,1,1
Pr60Cu17Ni8,Pr,0,1,1
Pr55Cu17,Pr,0,1,1
Pr55Cu14.3,Pr,0,1,1
Pr60Al10Ni10Cu18Fe2,Pr,0,1,1
Pr60Al10Ni10Cu16Fe4,Pr,0,1,1
Pr60Al10Ni10Cu14Fe6,Pr,0,1,1
Pr60Al10Ni10Cu12Fe8,Pr,0,1,1
Pr60Al10Ni10Cu10Fe10,Pr,0,1,1
Pr60Al10Ni10Cu5Fe15,Pr,0,1,1
Pr60Al10Ni10Cu2Fe18,Pr,0,1,1
Pr60Al10Ni10Fe20,Pr,0,1,1
Gd36Y20Al24Co20,Gd,0,1,1
Gd40Y16Al24Co20,Gd,0,1,1
Gd51Al24Co20Zr4Nb1,Gd,0,1,1
Tb55Al25Co20,Tb,0,1,1
Tb36Y20Al24Co20,Tb,0,1,1
Sm40Y15Al25Co20,Sm,0,1,1
Er55Al25,Er,0,1,1
Er36Y20Al24Co20,Er,0,1,1
Er50Y6Al24Co20,Er,0,1,1
Ho39Al25Co20Y16,Ho,0,1,1
Ho30Al24Co20Y26,Ho,0,1,1
Ho40Al22Co22Y16,Ho,0,1,1
Ho55Al25Co20,Ho,0,1,1
Dy55Al25Co20,Dy,0,1,1
Dy46Y10Al24Co18Fe2,Dy,0,1,1
La55Al25Co20,La,0,1,1
La60Al20Co20,La,0,1,1
La66Al14Cu10Ni10,La,0,1,1
La55Al25Cu10Ni5Co5,La,0,1,1
La57.6Al17.5(CuNi)24.9,La,0,1,1
La64Al14,La,0,1,1
La68Al10Cu20Co2,La,0,1,1
Tm39Y16Al25Co20,Tm,0,1,1
Tm55Al25Co20,Tm,0,1,1
Tm45Y10Al25Co20,Tm,0,1,1
Tm27.5Y27.5Al25Co20,Tm,0,1,1
Tm40Zr15Al25Co20,Tm,0,1,1
Tm40Y15Al25Co10Ni10,Tm,0,1,1
Lu39Y16Al25Co20,Lu,0,1,1
Lu55Al25Co20,Lu,0,1,1
Lu45Y10Al25Co20,Lu,0,1,1
Yb62.5Zn15Mg17.5Cu5,Yb,0,1,1
(Ce10La90)68Al10Cu20Co2,La,0,1,1
(Ce20La80)68Al10Cu20Co2,La,0,1,1
(Ce30La70)68Al10Cu20Co2,La,0,1,1
(Ce40La60)68Al10Cu20Co2,La,0,1,1
(Ce50La50)68Al10Cu20Co2,Ce,0,1,1
(Ce70La80)68Al10Cu20Co2,La,0,1,1
(Ce80La20)68Al10Cu20Co2,Ce,0,1,1
Ca65Mg8.54Li9.96Zn16.5,Ca,0,1,1
Ca65Mg8.31Li9.69Zn17,Ca,0,1,1
Yb62.5Zn15Mg17.5Cu5,Yb,0,1,1
Ce70Al10Ni10Cu10,Ce,0,1,1
(Ce20La80)68Al10Cu20Co2,La,0,1,1
Ce68Al10Cu20Nb2,Ce,0,1,1
(Ce80La20)68Al10Cu20Co2,Ce,0,1,1
Ce68Al10Cu20Co2,Ce,0,1,1
Ce68Al10Cu20Ni2,Ce,0,1,1
Ce68Al10Cu20Co2,Ce,0,1,1
La55Al25Cu10Ni5Co5,La,0,1,1
Nd60Al10Ni10Cu20,Nd,0,1,1
Pr55Al25Co20,Pr,0,1,1
Dy55Al25Co20,Dy,0,1,1
Tb55Al25Co20,Tb,0,1,1
Ho55Al25Co20,Ho,0,1,1
Er55Al25Co20,Er,0,1,1
Tm39Y16Al25Co20,Tm,0,1,1
Tm55Al25Co20,Tm,0,1,1
Lu39Y16Al25Co20,Lu,0,1,1
Lu45Y10Al25Co20,Lu,0,1,1
Lu55Al25Co20,Lu,0,1,1
Mg65Cu25Gd10,Mg,0,1,1
Mg65Cu25Y9Gd1,Mg,0,1,1
Mg65Cu25Y10,Mg,0,1,1
Mg65Cu25Y8Gd2,Mg,0,1,1
Mg65Cu25Y5Gd5,Mg,0,1,1
Mg65Cu25Tb10,Mg,0,1,1
Zr64.13Cu15.75Ni10.12Al10,Zr,0,1,1
Zr65Cu15Ni10Al10,Zr,0,1,1
Zr61.88Cu18Ni10.12Al10,Zr,0,1,1
Zr55Al19Co19Cu7,Zr,0,1,1
Zr57Nb5Cu15.4Ni12.6Al10,Zr,0,1,1
Zr57Ti5Cu20Ni8Al10,Zr,0,1,1
Au49Ag5.5Pd2.3Cu26.9Si16.3,Au,0,1,1
(Zr0.59Ti0.06Cu0.22Ni0.13)85.7Al14.3,Zr,0,1,1
Cu45Zr45Al7Gd3,Cu,0,1,1
Au55Cu25Si20,Au,0,1,1
Cu46Zr54,Zr,0,1,1
Zr46.75Ti8.25Cu10.15Ni10Be27.25,Zr,0,1,1
Zr48Nb8Cu12Fe8Be24,Zr,0,1,1
Zr41Ti14Cu12.5Ni10Be22.5,Zr,0,1,1
Ni45Ti20Zr25Al10,Ni,0,1,1
Cu60Zr20Hf10Ti10,Cu,0,1,1
Pd77.5Cu6Si16.5,Pd,0,1,1
Ni60Sn6(Nb0.8Ta0.2)34,Ni,0,1,1
Pt57.5Cu14.7Ni5P22.8,Pt,0,1,1
Ni60Nb35Sn5,Ni,0,1,1
Pt60Ni15P25,Pt,0,1,1
Pd60Cu20P20,Pd,0,1,1
Pd64Ni16P20,Pd,0,1,1
Pd40Cu40P20,Pd,0,1,1
Pd39Ni10Cu30P21,Pd,0,1,1
Fe53Cr15Mo14Er1C15B6,Fe,0,1,1
(Fe74.5Mo5.5)P12.5(C5B2.5),Fe,0,1,1
(Fe70Mo5Ni5)P12.5(C5B2.5),Fe,0,1,1
Fe61Mn10Cr4Mo6Er1C15B6,Fe,0,1,1
Zr46.75Ti8.25Cu7.5Ni10Be27.5,Zr,0,1,1
Zr45.4Ti9.6Cu10.15Ni8.6Be26.25,Zr,0,1,1
Zr48Nb8Cu12Fe8Be24,Zr,0,1,1
Zr65Al10Ni10Cu15,Zr,0,1,1
Zr57Ti5Cu20Ni8Al10,Zr,0,1,1
Zr57Nb5Cu15.4Ni12.6Al10,Zr,0,1,1
Zr52.25Cu28.5Ni4.75Al9.5Ta5,Zr,0,1,1
Ti50Cu23Ni20Sn7,Ti,0,1,1
Ti50Ni24Cu20B1Si2Sn2,Ti,0,1,1
Ti40Zr25Ni3Cu12Be20,Ti,0,1,1
Sc36Co20Y20Al24,Sc,0,1,1
Dy46Y10Al24Co18Fe2,Dy,0,1,1
Gd36Y20Al24Co20,Gd,0,1,1
Nd60Fe20,Nd,0,1,1
Pr60Al10Ni10Cu20,Pr,0,1,1
La66Al14,La,0,1,1
Ce70Al10Ni10Cu10,Ce,0,1,1
Cu50Zr50,Cu,0,1,1
(Cu50Zr50)96Al4,Cu,0,1,1
(Cu50Zr50)92Al8,Cu,0,1,1
Cu55Zr30Ti10Co5,Cu,0,1,1
Cu60Hf30Ti10,Cu,0,1,1
Cu60Hf10Zr20Ti10,Cu,0,1,1
Ni45Ti20Zr25Al10,Ni,0,1,1
Ni40Cu6Ti16Zr28Al10,Ni,0,1,1
Ni40Cu5Ti16.5Zr28.5Al10,Ni,0,1,1
Ni40Cu5Ti17Zr28Al10,Ni,0,1,1
Ni39.8Cu5.97Ti15.92Zr27.86Al9.95Si0.5,Ni,0,1,1
Ni60Nb35Sn5,Ni,0,1,1
Ni60Sn6(Nb0.8Ta0.2)34,Ni,0,1,1
Ni60Sn6(Nb0.6Ta0.4)34,Ni,0,1,1
Pd77.5Si16.5Cu6,Pd,0,1,1
Pd80Si20,Pd,0,1,1
Pd40Ni40P20,Pd,0,1,1
Pt60Ni15P25,Pt,0,1,1
Pd40Ni10Cu30P20,Pd,0,1,1
Mg65Cu25Gd10,Mg,0,1,1
Mg65Y10Cu15Ag5Pd5,Mg,0,1,1
Mg75Ni15Y10,Mg,0,1,1
Mg65Cu20Y15,Mg,0,1,1
Fe61Zr8Y2Co6Mo7Al1B15,Fe,0,1,1
(Fe0.75B0.2Si0.05)96Nb4,Fe,0,1,1
((Fe0.8Co0.1Ni0.1)0.75B0.2Si0.05)96Nb4,Fe,0,1,1
Fe65.5Cr4Mo4Ga4P12C5B5.5,Fe,0,1,1
(Fe0.75B0.15Si0.1)96Nb4,Fe,0,1,1
Fe77Ga3P9.5C4B4Si2.5,Fe,0,1,1
Fe48Cr15Mo14Er2C15B6,Fe,0,1,1
(Fe44.3Cr5Co5Mo12.8Mn11.2C15.8B5.9)98.5Y1.5,Fe,0,1,1
Co43Fe20Ta5.5B31.5,Co,0,1,1
W46Ru37B17,W,0,1,1
Ca65Ag35,Ca,0,1,1
Ca57Mg19Cu24,Ca,0,1,1
Au49Ag5.5Pd2.3Cu26.9Si16.3,Au,0,1,1
Zr46.75Ti8.25Cu7.5Ni10Be27.5,Zr,0,1,1
Zr53Ti5Cu20Ni12Al10,Zr,0,1,1
Zr48Nb8Cu12Be24Fe8,Zr,0,1,1
Zr57Nb5Cu15.4Ni12.6Al10,Zr,0,1,1
Zr65Al10,Zr,0,1,1
Nd60Al10Fe20Co10,Nd,0,1,1
Pd77.5Cu6Si16.5,Pd,0,1,1
La55Al25Cu10Ni5Co5,La,0,1,1
La66Al14Cu10Ni10,La,0,1,1
Cu60Zr20Hf10Ti10,Cu,0,1,1
Pr55Al12Fe30Cu3,Pr,0,1,1
Mg65Cu25Tb10,Mg,0,1,1
Cu50Zr50,Cu,0,1,1
(Cu50Zr50)96Al4,Cu,0,1,1
(Cu50Zr50)90Al7Gd3,Cu,0,1,1
Gd40Y16Al24Co20,Gd,0,1,1
Dy46Y10Al24Co18Fe2,Dy,0,1,1
Ni50Nb50,Ni,0,1,1
Ce68Al10Cu20Fe2,Ce,0,1,1
Er50Al24Co20Y6,Er,0,1,1
Zr41Ti14Cu12.5Ni10Be22.5,Zr,0,1,1
